Respondent_ID,Question Type,Recoded Value
55,FF5.3,4.0
156,FF5.5,1.0
252,FF2,4.0
262,FF6,2.0
70,FF4,4.0
251,FF2.4,5.0
192,FF2.9,5.0
176,FF1.5,4.0
2,FF4,4.0
22,FF5.7,4.0
171,FF1.2,4.0
195,FF1.2,4.0
259,FF1.4,4.0
96,FF2.7,1.0
45,FF1.5,5.0
144,FF1.7,4.0
55,FF3.5,4.0
109,FF1,4.0
196,FF1,4.0
17,FF3.3,3.0
160,FF5.1,3.0
188,FF5.4,4.0
234,FF3.5,2.0
8,FF2.6,4.0
255,FF3,4.0
220,FF5.4,3.0
8,FF6.2,5.0
35,FF3.5,3.0
12,FF6.2,5.0
168,FF2.4,5.0
157,FF1.5,5.0
220,FF4,4.0
142,FF1.4,5.0
247,FF1.5,5.0
102,FF1.2,4.0
123,FF3.1,3.0
203,FF4.4,5.0
16,FF1.4,4.0
106,FF2.11,4.0
228,FF6.4,4.0
259,FF5.1,3.0
166,FF6.2,3.0
112,FF2.6,5.0
32,FF5,2.0
72,FF5.1,4.0
85,FF6.2,4.0
43,FF2,5.0
164,FF5,2.0
261,FF2,5.0
170,FF2.2,5.0
224,FF2.2,5.0
7,FF1.4,4.0
86,FF2.2,4.0
35,FF2.6,4.0
113,FF2.4,4.0
219,FF1.5,4.0
35,FF5.2,2.0
20,FF6.3,2.0
161,FF3.3,4.0
8,FF6.4,3.0
180,FF5.7,5.0
257,FF2.1,4.0
52,FF1,4.0
228,FF5.4,2.0
164,FF4,5.0
216,F,
229,FF2.6,5.0
135,FF4.2,4.0
255,FF6.2,5.0
10,FF2.9,5.0
108,FF4.4,5.0
99,FF5.4,4.0
99,FF1.5,5.0
37,FF4.2,5.0
235,FF2.11,4.0
183,FF5,2.0
40,FF2.1,4.0
204,FF2.1,5.0
98,FF1.1,5.0
160,FF4,4.0
255,FF6.1,4.0
11,FF2.3,4.0
22,FF3.2,2.0
208,FF4.1,3.0
64,FF5.1,4.0
46,FF1.6,4.0
165,FF2.5,5.0
3,FF6.4,4.0
174,FF3.5,4.0
113,FF2.11,4.0
68,FF1.1,5.0
185,FF5.2,2.0
189,F,
213,FF1,5.0
15,FF3.2,3.0
208,FF6.3,3.0
36,FF2.8,4.0
72,FF1.6,5.0
36,F,
38,FF1,3.0
3,FF6.1,3.0
219,FF3.2,4.0
13,FF1.4,4.0
217,FF2,4.0
181,FF2.11,5.0
29,FF3.5,2.0
3,FF1.3,5.0
244,FF2.9,5.0
130,FF3.1,4.0
215,FF4.3,3.0
58,FF5.5,1.0
195,FF1,4.0
139,FF2.3,5.0
4,FF6.3,4.0
90,FF5.1,3.0
142,FF2.2,5.0
157,FF3,4.0
187,FF5.7,5.0
222,FF4,5.0
48,FF4.2,3.0
191,FF6.2,5.0
223,FF1.6,4.0
36,FF3.3,2.0
136,FF5,3.0
108,FF6.4,4.0
183,FF6.4,2.0
204,FF3.5,5.0
71,FF2.5,5.0
17,FF3.4,3.0
128,FF3.1,4.0
86,FF2.1,4.0
178,FF6.1,4.0
220,FF6.1,4.0
149,FF5.7,4.0
30,FF1.4,3.0
209,FF4.1,4.0
229,FF1.7,4.0
213,FF2.3,5.0
88,FF3.1,4.0
145,FF2.8,4.0
126,FF1.4,4.0
101,FF2.8,4.0
191,FF5.3,5.0
114,FF3.1,4.0
109,FF3.2,4.0
240,FF5.1,5.0
27,FF1.5,4.0
71,FF3.4,4.0
217,FF1.6,5.0
260,FF2.3,4.0
250,FF4.3,3.0
217,FF5.2,2.0
36,FF6.4,4.0
90,FF6,2.0
132,FF4,5.0
147,FF4,4.0
118,FF3.3,4.0
246,FF2.9,4.0
127,FF6.4,2.0
9,FF1.3,5.0
22,FF5.1,4.0
207,FF6.2,5.0
172,FF4.4,5.0
87,FF2,5.0
219,FF3.3,4.0
86,FF2.6,5.0
25,FF3,4.0
68,FF4,4.0
172,FF6.4,4.0
260,FF4.3,3.0
186,FF1,5.0
249,FF2.1,4.0
229,FF2.2,5.0
51,FF3.1,4.0
244,FF3.2,4.0
101,FF6.2,4.0
168,FF3,3.0
220,FF2.11,4.0
82,FF2,5.0
247,FF4.2,4.0
150,FF1,5.0
262,FF2,4.0
104,FF4.2,4.0
227,FF2.2,5.0
93,FF5.3,5.0
7,FF5.6,3.0
99,FF5,2.0
214,FF5.6,2.0
29,FF5.3,3.0
142,FF4.1,4.0
185,FF4.2,5.0
202,FF1.3,4.0
86,FF2.10,3.0
238,FF2.10,4.0
191,FF5.7,5.0
14,FF1.6,4.0
156,FF5.3,5.0
145,FF6.3,2.0
108,FF1.6,5.0
175,FF2.3,5.0
39,FF1.4,2.0
121,FF3.2,1.0
26,FF5,4.0
263,FF1,5.0
243,FF2.1,4.0
220,FF6,2.0
29,FF3.1,3.0
160,FF1.5,4.0
53,FF3.3,4.0
230,FF6.4,3.0
17,FF2.4,5.0
87,FF5.5,2.0
76,FF2.4,
136,FF2.1,5.0
234,FF5,3.0
256,FF2.7,4.0
114,FF3.2,3.0
159,FF5.3,4.0
126,FF5.6,4.0
92,FF5.2,1.0
123,FF5.2,2.0
157,FF4.3,4.0
252,FF5.7,5.0
259,FF2.11,4.0
219,FF1.7,4.0
1,FF2.9,4.0
231,FF2.1,5.0
235,FF5.3,4.0
241,FF2.2,4.0
7,FF6.1,5.0
139,FF4.4,2.0
114,FF1.2,4.0
65,FF1.7,3.0
97,FF1.5,3.0
76,FF1.1,5.0
30,FF6.3,4.0
35,FF4.3,2.0
95,FF2.4,5.0
96,FF1.7,3.0
42,FF5.7,5.0
255,FF2.11,5.0
150,FF6,1.0
112,FF4.1,2.0
222,FF2.7,5.0
203,FF6,2.0
211,FF5.5,3.0
12,FF4.2,5.0
224,FF2.9,5.0
134,FF1,3.0
136,FF4.2,4.0
160,FF2.1,5.0
216,FF2,4.0
149,FF1.4,3.0
170,FF5.3,5.0
212,FF6.2,5.0
56,FF1.1,5.0
115,FF5,5.0
20,FF2.3,3.0
2,FF4.2,4.0
165,FF2.8,4.0
39,FF4.4,4.0
166,FF1.2,5.0
239,FF6.2,4.0
169,FF1.4,4.0
238,FF4.2,4.0
41,FF2.2,4.0
193,FF2.6,5.0
257,FF5.7,4.0
71,FF1.2,5.0
144,F,
230,FF2.5,5.0
164,FF3.2,5.0
239,FF1.4,4.0
44,FF5.7,5.0
130,FF2.11,4.0
63,FF3.2,3.0
164,FF4.4,5.0
88,FF1,5.0
26,FF3,3.0
253,FF2.5,4.0
56,FF5.5,2.0
123,FF5.4,3.0
121,F,
103,FF5,3.0
170,FF2.9,5.0
8,FF5.6,3.0
200,FF2.5,5.0
239,FF1,4.0
225,FF5.2,2.0
89,FF3.5,4.0
82,FF1.2,4.0
15,FF2.3,3.0
66,FF6,2.0
53,FF4.2,4.0
207,FF3.1,2.0
25,FF2.10,4.0
180,FF4.4,5.0
218,FF2.4,4.0
70,FF5,1.0
138,FF4.4,5.0
102,FF2.1,4.0
10,FF2.5,5.0
71,FF4.3,3.0
43,FF4.4,2.0
262,FF3.5,3.0
15,FF2.2,5.0
140,FF1,4.0
71,FF6,2.0
104,FF6,4.0
224,FF5.5,1.0
20,FF3.2,3.0
191,FF4.3,2.0
82,FF4.4,5.0
191,FF5.1,4.0
126,FF4.1,2.0
216,FF4.2,4.0
233,FF6.3,1.0
183,FF2.9,4.0
243,FF5.7,3.0
155,FF1.2,4.0
59,FF5,2.0
146,FF1.7,4.0
169,FF2.1,4.0
108,FF2.1,5.0
199,FF1.2,4.0
25,FF4,4.0
16,FF6.2,2.0
10,FF2.11,5.0
30,FF1.7,4.0
183,FF6.1,4.0
106,FF5.3,4.0
169,FF5.1,3.0
123,FF3.2,3.0
23,FF5.6,2.0
200,FF3.3,4.0
23,FF4.4,4.0
98,FF3.1,2.0
143,FF3.2,2.0
144,FF2.5,4.0
20,FF5.7,4.0
97,FF4.2,4.0
120,FF6.3,2.0
41,FF6.3,4.0
99,FF3.1,3.0
61,FF2.11,1.0
76,FF2.1,4.0
92,FF1.2,5.0
97,FF3.2,2.0
131,FF5.4,3.0
87,FF4.1,3.0
98,FF3.2,3.0
16,FF1.6,5.0
149,FF6.2,5.0
175,FF1.7,4.0
62,FF4.4,5.0
113,FF2.10,4.0
69,FF4.4,5.0
134,FF2.1,5.0
194,FF1.1,4.0
120,FF5.1,4.0
118,FF4.4,4.0
55,F,
241,FF1.3,4.0
215,FF3.3,4.0
224,FF2.7,5.0
122,FF6.1,4.0
163,FF6.1,4.0
109,FF5.7,4.0
21,FF2.3,5.0
6,FF3,4.0
46,FF2.4,5.0
134,FF2.4,5.0
221,FF1.4,3.0
263,FF4,4.0
105,FF5.3,3.0
73,FF6.2,5.0
158,FF1.7,4.0
54,FF4.2,4.0
78,FF5,
99,FF2.1,5.0
100,FF2.4,4.0
48,FF3.3,4.0
222,FF6.1,4.0
68,FF2.2,4.0
259,FF1.2,4.0
254,FF2.6,5.0
24,FF1.4,4.0
163,FF1.1,4.0
232,FF2.8,5.0
66,FF3.2,1.0
57,FF4.1,1.0
169,FF6,3.0
25,FF5,4.0
200,FF1.5,4.0
221,FF5.2,1.0
42,FF3.4,4.0
88,FF5.5,1.0
15,FF5.7,4.0
98,FF3,4.0
182,FF1.2,5.0
255,FF1.2,5.0
18,FF1.1,5.0
198,FF4.1,4.0
94,FF1.1,4.0
149,FF1.3,5.0
245,FF1.7,4.0
62,FF3.5,2.0
264,FF2.7,4.0
221,FF5.3,3.0
171,FF5,3.0
64,FF2.5,5.0
183,FF2.5,4.0
218,FF4,5.0
91,FF3.4,3.0
39,FF4,3.0
143,FF6.1,4.0
164,FF5.7,5.0
190,FF3.2,2.0
231,FF1,5.0
183,FF1.6,5.0
76,FF6.4,3.0
92,FF3.5,1.0
174,FF2.2,5.0
36,FF2.4,3.0
69,FF1.1,5.0
138,FF1.6,5.0
111,FF3.4,4.0
111,FF1.2,4.0
215,FF3.5,2.0
76,FF6.2,5.0
248,F,
9,FF1.1,5.0
180,FF2.6,4.0
217,FF2.7,4.0
169,FF2.8,4.0
242,FF6.2,4.0
22,FF2.11,4.0
208,FF2.5,5.0
114,FF6.1,4.0
197,FF1.5,4.0
126,FF5.4,4.0
142,FF2.3,4.0
124,FF5,3.0
239,FF3.3,4.0
66,FF4,4.0
83,FF1,3.0
99,FF6.1,5.0
98,FF2.7,5.0
58,FF2.11,4.0
13,FF2.1,4.0
28,FF5.3,3.0
226,FF3.1,3.0
93,FF2.9,5.0
229,F,
257,FF4,4.0
217,FF6,2.0
240,FF3.1,4.0
152,FF1.2,4.0
151,FF3,1.0
75,FF2.9,4.0
143,FF1.7,4.0
227,FF2.9,5.0
261,FF6.1,4.0
96,F,
138,FF6.4,2.0
148,FF2,5.0
35,FF2.2,4.0
179,FF1.5,4.0
253,FF5.1,5.0
6,FF2.8,5.0
80,FF2.3,5.0
138,FF2.1,5.0
209,FF3.3,4.0
162,FF5.6,2.0
257,FF1.7,3.0
158,FF2.8,4.0
147,FF5.3,4.0
41,FF4.2,3.0
233,FF5.2,2.0
236,FF5,2.0
155,FF5.1,4.0
117,FF5.2,2.0
241,FF2.8,5.0
131,FF3.1,4.0
177,FF1.7,4.0
65,FF2.4,3.0
98,FF1.3,5.0
87,FF1.4,2.0
50,FF6.2,4.0
118,FF2.1,5.0
18,FF4.2,3.0
226,FF5.6,3.0
106,FF2.3,2.0
35,FF2.7,4.0
150,F,
145,FF2.7,
85,FF5.4,4.0
1,FF1,4.0
168,FF5.4,5.0
128,FF5.7,4.0
260,FF2.10,4.0
220,FF6.3,3.0
205,FF1,5.0
81,FF3.2,3.0
29,FF2.8,4.0
78,FF1.2,5.0
49,FF3.1,2.0
236,FF1.3,4.0
201,FF2.10,4.0
152,FF5.7,5.0
236,FF2.11,4.0
146,FF5.3,4.0
49,FF1.4,4.0
7,FF2.6,5.0
128,FF2.6,4.0
165,FF1.1,5.0
74,FF1.4,4.0
131,FF2.7,5.0
251,FF5.3,2.0
225,FF1,4.0
31,FF3.1,4.0
159,FF1.7,2.0
65,FF1.1,4.0
177,FF5.5,2.0
157,FF1.2,5.0
227,FF1.4,3.0
119,FF3.1,3.0
46,FF6.3,1.0
106,FF4.3,4.0
66,FF6.3,3.0
81,FF1.4,3.0
148,FF4.3,4.0
222,FF6,3.0
83,FF2.3,4.0
145,FF1.4,4.0
259,FF5.6,2.0
176,FF3.4,4.0
50,FF1,4.0
245,FF1,4.0
170,FF4.1,2.0
63,FF2.4,4.0
247,FF2.10,3.0
88,FF1.7,4.0
243,FF4.1,4.0
49,FF2.4,4.0
157,FF6.3,1.0
146,FF3.1,4.0
233,FF2.5,5.0
138,FF1.4,3.0
79,FF5,2.0
22,FF6,4.0
264,FF2.2,5.0
256,FF6.2,4.0
222,FF2.1,5.0
264,FF1.1,4.0
209,FF3.1,4.0
226,FF1.4,5.0
38,FF6.3,3.0
239,FF2.9,4.0
125,FF2.3,4.0
189,FF3.4,4.0
201,FF5.5,4.0
44,FF2.10,4.0
129,FF2.10,4.0
125,FF1.3,4.0
156,FF1.1,5.0
11,FF1.7,4.0
212,FF1.7,4.0
204,FF5.7,5.0
184,FF1.6,4.0
43,FF5.7,5.0
220,FF3.5,3.0
123,FF4.1,2.0
141,FF6.3,2.0
116,FF6.4,3.0
183,FF5.6,1.0
160,FF3.3,4.0
116,FF3.4,2.0
67,FF2,5.0
262,FF6.1,4.0
44,FF1.3,5.0
74,FF2.7,4.0
80,FF2.2,5.0
132,FF2.7,5.0
54,FF2.5,5.0
39,FF1.2,3.0
94,F,
48,FF3.2,5.0
248,FF1.4,3.0
77,FF2.2,5.0
123,FF2.4,4.0
127,FF5.6,2.0
157,FF5.6,1.0
107,FF2.9,4.0
190,FF2.10,4.0
45,FF3.5,3.0
243,FF3.3,4.0
98,FF2.9,5.0
263,FF1.6,5.0
252,FF4.4,4.0
183,FF5.2,3.0
106,FF6.3,2.0
117,FF2.7,5.0
220,FF2.3,3.0
50,FF4.2,4.0
89,FF5.3,4.0
194,FF6,3.0
216,FF2.4,5.0
56,FF2.8,5.0
189,FF5.4,2.0
10,FF6.1,5.0
151,FF2.5,5.0
220,FF1.4,5.0
40,FF3.3,2.0
88,FF6.3,2.0
219,FF6.3,2.0
220,FF2.9,5.0
23,FF1.1,4.0
245,FF2.9,4.0
5,FF3.4,4.0
113,FF4.3,2.0
30,FF6,3.0
68,FF1.7,4.0
82,FF1.7,3.0
83,FF2.10,4.0
108,FF5.3,4.0
184,FF4.4,4.0
219,FF3,4.0
150,FF2.5,5.0
137,FF2.4,4.0
78,FF3.4,2.0
24,FF3.5,1.0
210,FF3.5,2.0
134,FF5.7,5.0
156,FF6.2,5.0
19,FF6,2.0
74,FF4.2,4.0
28,FF5.6,3.0
121,FF3.5,1.0
148,FF2.11,4.0
181,FF6.4,4.0
20,F,
189,FF3.5,3.0
147,FF1.1,4.0
93,F,
263,FF1.2,5.0
28,FF6.1,4.0
84,FF5.1,3.0
73,FF5.3,5.0
11,FF3.4,3.0
239,FF5.5,2.0
5,FF2.7,4.0
229,FF4.3,3.0
40,FF2.7,4.0
232,FF1.1,5.0
162,FF2.2,4.0
73,FF1.3,5.0
76,FF2.8,4.0
104,FF6.4,4.0
183,FF1.2,5.0
104,FF4,4.0
2,FF4.1,3.0
137,FF5.3,4.0
134,FF3.3,3.0
141,FF6.4,3.0
31,FF2.11,5.0
263,FF5.3,2.0
211,FF2.4,4.0
253,FF4.4,4.0
204,FF3.3,5.0
84,FF4.1,2.0
57,FF1.6,5.0
149,FF4.3,2.0
34,FF1.7,4.0
196,FF6.4,2.0
206,FF2.1,5.0
51,FF5.5,1.0
104,FF5,4.0
194,FF4.1,2.0
135,FF2.1,4.0
112,FF2.5,5.0
139,FF5.2,2.0
215,FF4.2,4.0
189,FF2.9,4.0
99,FF3,3.0
88,FF2.2,4.0
190,FF3.4,2.0
121,FF4.1,1.0
23,FF5.3,5.0
243,FF3.4,3.0
132,FF4.3,4.0
22,FF5.6,2.0
139,FF2.11,4.0
164,FF1,4.0
215,FF2.6,4.0
99,FF4,5.0
144,FF4.1,4.0
202,FF1.4,3.0
108,FF1.3,4.0
170,FF2.8,5.0
225,FF3.4,4.0
67,FF2.2,5.0
189,FF2.3,5.0
152,FF1.3,4.0
198,FF2.2,5.0
129,FF4,3.0
19,FF2.2,5.0
161,FF1.6,4.0
246,FF1.6,4.0
105,FF3.2,3.0
61,FF2.1,4.0
16,FF5.7,4.0
117,FF5.5,2.0
6,FF1.2,5.0
18,FF2.2,3.0
258,FF2.8,4.0
132,FF2.9,5.0
55,FF2.4,4.0
128,FF2.7,4.0
39,FF2.1,4.0
215,FF1.2,4.0
208,FF2.6,4.0
112,FF2.7,4.0
35,FF5,3.0
10,FF4.3,3.0
109,F,
36,FF4.2,5.0
23,FF1.3,4.0
79,FF2.11,4.0
41,F,
222,FF4.1,4.0
149,FF1.6,5.0
106,FF2.4,4.0
137,FF1.5,4.0
100,FF4.4,4.0
228,FF2.3,4.0
9,FF5,3.0
166,FF1,4.0
80,FF1.2,5.0
73,FF2.4,5.0
259,FF4.2,5.0
37,FF2.11,4.0
47,FF2.10,4.0
106,FF1.1,5.0
109,FF1.1,4.0
15,FF3,3.0
66,FF2.3,5.0
261,FF1.7,3.0
25,FF1.1,5.0
3,FF4.1,3.0
183,FF5.3,4.0
104,FF2.7,4.0
110,FF5.7,5.0
167,FF1,4.0
4,FF1.1,4.0
88,FF1.4,4.0
243,FF3.5,3.0
45,FF5.2,2.0
249,FF5.4,4.0
198,FF2.8,4.0
214,FF2.4,4.0
64,FF5.2,2.0
20,FF2.6,4.0
155,FF1.3,4.0
187,FF2.5,5.0
195,FF4.2,3.0
166,FF5.5,2.0
158,FF4.1,2.0
185,FF2.10,5.0
46,FF5.1,3.0
60,FF4.1,4.0
154,FF1.5,5.0
194,FF2.10,4.0
218,FF4.4,4.0
199,FF5.7,4.0
197,FF2.1,5.0
196,FF1.3,5.0
157,FF4.4,4.0
151,FF2.9,5.0
114,FF5,3.0
146,FF1.5,5.0
226,FF4,4.0
76,FF5.1,4.0
131,FF4,4.0
14,FF2.5,5.0
197,FF2.6,5.0
59,FF3.3,4.0
115,FF3,4.0
16,FF4.4,5.0
112,FF2.9,5.0
226,FF1.6,5.0
162,FF3.5,4.0
21,FF6.1,4.0
126,FF6.3,2.0
244,FF5,2.0
121,FF4,5.0
180,FF6,2.0
188,FF1.1,5.0
18,FF5.2,4.0
128,FF1,4.0
167,FF2.5,4.0
50,FF2.2,4.0
29,FF5.4,3.0
246,FF4.3,1.0
38,FF1.2,3.0
179,FF2.5,5.0
176,FF2.1,5.0
101,F,
31,FF2,5.0
233,FF4.2,4.0
94,FF2.4,5.0
213,FF3.2,3.0
64,FF2.11,5.0
169,FF5.7,4.0
13,FF6.2,4.0
165,FF1.3,5.0
202,FF4.1,2.0
196,FF2.7,4.0
261,FF2.8,4.0
68,FF2.9,5.0
59,FF2.5,5.0
139,FF1.7,1.0
175,FF3.5,4.0
158,FF6.4,4.0
87,FF3.2,2.0
95,FF5.6,1.0
176,FF6.1,4.0
31,FF2.1,4.0
162,FF2.3,4.0
119,FF1.6,4.0
135,FF5.7,5.0
181,FF6.1,5.0
193,FF1,4.0
168,FF1.4,5.0
10,FF2.2,5.0
241,FF3.3,3.0
53,FF2.1,4.0
147,FF2.7,4.0
75,FF1.2,4.0
243,FF2.7,4.0
200,FF3.2,4.0
257,FF1.5,4.0
63,FF2.9,4.0
72,FF5.4,3.0
125,FF4.3,3.0
152,FF1.7,4.0
230,FF3.5,2.0
64,FF3.1,4.0
248,FF5.5,3.0
50,FF2.5,4.0
128,FF4.2,4.0
192,FF6.2,5.0
254,FF1.2,5.0
1,FF3.2,4.0
227,FF2.7,5.0
264,FF1,4.0
59,FF4,4.0
21,FF1.4,4.0
175,FF4.1,3.0
172,FF3.4,5.0
174,FF5,1.0
17,FF1.2,4.0
237,FF2.1,5.0
3,FF2.4,4.0
50,FF1.3,4.0
222,FF1,5.0
253,FF2.1,5.0
217,FF2.4,4.0
163,FF4,4.0
227,FF6.2,5.0
250,FF6.4,3.0
118,FF3.4,3.0
90,FF3.4,3.0
183,FF1,5.0
41,FF5,4.0
104,FF5.1,4.0
237,FF2.4,5.0
160,FF2.10,4.0
91,FF5.5,2.0
234,FF5.7,4.0
130,FF1,5.0
145,FF1.1,5.0
210,FF5.4,4.0
31,FF1.6,5.0
252,FF6.4,4.0
44,FF1,4.0
69,FF3.2,3.0
31,F,
144,FF1.2,5.0
120,FF1.1,5.0
65,FF3.2,4.0
226,FF1.5,4.0
73,FF1.4,3.0
175,FF4.3,2.0
255,FF3.2,4.0
193,FF1.6,5.0
203,FF3,4.0
71,FF1.4,5.0
112,FF3,4.0
8,FF1,5.0
119,FF1.2,4.0
114,FF6.2,4.0
64,FF6.2,5.0
109,FF2.2,4.0
104,FF1.6,4.0
164,F,
60,FF3.1,4.0
11,FF5.5,1.0
100,FF3.4,3.0
63,FF6.4,4.0
244,FF2.11,5.0
115,FF1.3,5.0
232,FF2.7,5.0
206,FF2,4.0
260,FF4.2,4.0
6,FF2.5,4.0
10,FF5.1,5.0
65,FF5.4,3.0
96,FF5.3,5.0
75,FF4.4,4.0
51,FF5.6,3.0
38,FF4.1,4.0
182,FF2.2,4.0
110,FF6.2,5.0
135,FF2.6,4.0
29,FF5.6,2.0
130,FF1.6,4.0
138,FF5.2,1.0
62,FF5.3,4.0
187,FF1.7,4.0
146,FF2.6,5.0
246,FF5.5,3.0
160,FF1.6,4.0
72,FF1,4.0
233,FF1.1,4.0
192,FF2.7,4.0
141,FF1,4.0
232,FF1,5.0
242,FF6.4,4.0
140,FF2.1,4.0
206,FF2.6,3.0
52,FF3,3.0
62,FF5.2,2.0
100,FF2.11,3.0
230,FF1.7,4.0
260,FF4.1,3.0
161,FF2.6,4.0
13,FF2.9,4.0
37,FF2.10,4.0
170,FF5.1,5.0
110,FF2.5,5.0
3,FF1.5,5.0
74,FF3.4,4.0
221,FF4.3,1.0
198,FF6.3,2.0
58,FF4.4,4.0
134,FF4,5.0
222,FF2.10,5.0
172,FF2.9,5.0
140,FF3.5,2.0
192,FF3.3,4.0
60,FF6.1,4.0
81,FF2.10,5.0
195,FF4.1,4.0
151,FF5.2,4.0
255,FF5.4,4.0
46,FF3,4.0
225,FF6.2,3.0
39,FF3,3.0
7,FF1,5.0
148,FF1.1,4.0
68,FF2.8,5.0
228,FF1.5,4.0
22,FF1.1,4.0
38,FF2.1,5.0
258,FF3,3.0
107,FF3.4,3.0
220,F,
149,FF2.5,5.0
236,FF1.5,4.0
119,FF2,4.0
147,FF5.5,2.0
79,FF3.1,2.0
75,FF6.3,2.0
258,FF1.6,4.0
165,FF4.3,2.0
196,FF5,3.0
199,FF4.1,2.0
199,FF6.2,5.0
199,FF4.2,4.0
67,FF2.7,5.0
246,FF3.1,4.0
242,FF2.8,4.0
181,FF3.2,4.0
18,FF5.5,3.0
203,FF2.9,5.0
247,FF2.2,4.0
66,FF5.2,2.0
47,FF2,5.0
139,FF4.1,5.0
105,FF3.4,3.0
156,FF2.11,5.0
246,FF4,1.0
82,FF2.1,5.0
114,FF4.1,1.0
237,FF1.2,5.0
122,FF4,4.0
59,FF1.2,5.0
229,FF5.2,2.0
95,FF1.3,5.0
124,FF1.6,4.0
132,FF1.5,5.0
4,FF3.3,2.0
18,FF5.3,1.0
224,FF5.6,1.0
86,FF4.4,4.0
219,FF4,4.0
163,FF3.1,5.0
196,FF5.7,4.0
88,FF2.5,4.0
225,FF1.1,4.0
25,FF1.6,5.0
233,FF6.1,5.0
186,FF5.5,2.0
120,FF3.1,4.0
247,FF1.1,5.0
68,FF1.3,5.0
248,FF5.1,4.0
116,FF5.2,2.0
123,FF3.4,3.0
258,FF2,4.0
193,FF6,2.0
38,FF3.2,1.0
244,FF6,1.0
196,FF1.4,4.0
55,FF1.2,4.0
40,F,
74,FF2,5.0
49,FF2.10,4.0
115,FF3.5,4.0
228,FF6.2,5.0
5,FF6.3,3.0
215,FF6,1.0
181,F,
171,FF2.9,5.0
95,FF1.5,5.0
169,F,
61,FF1.7,1.0
244,FF3.4,4.0
210,FF6.1,4.0
35,FF3,3.0
2,FF2.3,4.0
227,FF3.5,2.0
146,FF3.4,2.0
23,FF1.2,5.0
105,FF3.3,4.0
169,FF3.4,3.0
160,FF1.2,4.0
202,FF5.5,2.0
209,FF5.3,4.0
75,FF2.8,5.0
31,FF3.3,4.0
128,FF2.4,5.0
213,FF4,5.0
205,FF4.2,4.0
161,FF1.4,4.0
44,FF2.2,5.0
193,FF3.4,4.0
28,FF5.1,3.0
264,FF6,3.0
134,FF6.1,2.0
143,FF1.3,5.0
7,FF6,1.0
137,FF2.6,5.0
207,FF6.3,1.0
178,FF4.4,4.0
146,FF5.2,1.0
114,FF2.8,4.0
98,FF2.10,5.0
206,FF2.4,4.0
218,FF6.2,5.0
41,FF2.3,3.0
108,FF5.4,4.0
109,FF5.6,3.0
194,FF3.2,3.0
196,FF2.8,4.0
126,F,
96,FF2.6,4.0
141,FF2.10,5.0
259,FF4,4.0
61,FF2.2,5.0
256,FF2.11,4.0
108,FF5.1,4.0
59,FF6,1.0
224,FF6,2.0
83,FF1.2,5.0
22,FF2.4,5.0
7,FF1.1,5.0
139,FF2.1,4.0
249,FF6,2.0
86,FF2.11,3.0
166,FF1.4,3.0
133,FF2.11,4.0
118,FF6.2,4.0
200,FF3,4.0
30,F,
74,FF2.11,5.0
233,FF3,3.0
199,FF2.2,4.0
32,FF2.2,5.0
5,FF2.9,4.0
234,FF4.4,4.0
35,FF1,4.0
245,FF2.8,4.0
109,FF1.2,4.0
145,FF2.3,5.0
222,FF1.7,5.0
56,FF3.5,1.0
238,FF5.2,3.0
188,FF3.4,4.0
112,FF2,4.0
51,FF6.1,5.0
220,FF1.5,5.0
200,FF1.1,4.0
178,FF1.2,4.0
147,FF5.1,3.0
250,FF1.6,4.0
210,FF2.9,4.0
233,FF2.9,4.0
64,FF2.6,5.0
137,FF1.7,4.0
33,FF1.3,4.0
76,FF2.11,3.0
8,FF1.1,5.0
237,FF5,2.0
244,FF4.2,5.0
167,FF5,2.0
15,FF3.5,3.0
151,FF5.7,5.0
156,FF1.7,5.0
9,FF6.3,2.0
246,FF5.6,4.0
161,FF4.4,4.0
162,FF5,3.0
38,FF5.7,3.0
66,FF2.5,5.0
100,FF5.5,1.0
38,FF6.1,4.0
126,FF6.1,4.0
232,FF2.6,5.0
2,FF5.1,3.0
176,FF5.3,5.0
178,FF5.4,4.0
104,FF2.1,4.0
247,FF3,4.0
39,FF1.7,2.0
218,FF2.2,5.0
130,FF1.7,5.0
73,F,
110,FF2.9,5.0
99,FF2.7,2.0
66,FF2,4.0
19,FF4.4,4.0
186,FF5.4,2.0
41,FF3.1,2.0
7,FF1.6,5.0
170,FF6.1,5.0
58,FF5.3,2.0
260,FF3.5,4.0
108,FF5.5,3.0
27,FF5.6,3.0
20,FF1.7,4.0
148,FF2.5,5.0
247,FF1.3,5.0
198,FF1.4,4.0
130,FF3.2,4.0
5,FF3,4.0
191,FF1.4,3.0
34,FF5.6,1.0
87,FF2.9,4.0
117,FF3.4,4.0
264,FF4,5.0
217,FF4.2,4.0
15,FF1.7,3.0
34,FF6.4,2.0
184,FF6,2.0
153,FF1.6,4.0
71,FF2.2,5.0
99,FF3.3,3.0
3,FF3.1,2.0
189,FF6.4,4.0
124,FF2.11,4.0
171,FF5.2,1.0
233,FF5.1,5.0
84,FF2.10,4.0
107,FF2.2,4.0
124,FF6.3,2.0
28,FF2.10,4.0
31,FF2.2,5.0
56,FF1.6,4.0
103,FF2.9,5.0
15,FF2.7,3.0
84,FF2.6,4.0
142,FF4.2,4.0
165,FF5.7,4.0
168,FF3.5,3.0
160,FF2.6,5.0
